Pressure(Pa),Temperature(K),Xe_mole_frac,Kr_mole_frac,Xe_uptake,Kr_uptake,Xe_Error,Kr_Error,P-bar
2000000.09,340,0.692,0.308,887.6430322,75.07633119,1.673143128,0.297800725,20
2000000.09,340,0.788,0.212,947.3960638,49.27006755,1.477087406,0.153172273,20
2000000.09,340,0.884,0.116,1000.479653,25.76586238,1.665626092,0.071195529,20
2000000.09,340,0.98,0.02,1047.252002,4.262256067,1.378824031,0.021847713,20
2000000.09,360,0.02,0.98,39.85258343,325.247022,0.203236514,1.755316312,20
2000000.09,360,0.116,0.884,198.7865536,268.1600447,1.141735182,0.837232439,20
2000000.09,360,0.212,0.788,328.453456,223.8061173,0.951450684,0.977678835,20
2000000.09,360,0.308,0.692,439.0451964,185.3632784,1.703934001,0.640409216,20
2000000.09,360,0.404,0.596,536.6260018,151.1350904,1.142180212,0.171926647,20
2000000.09,360,0.5,0.5,621.0437408,120.7166052,1.269099363,0.521994369,20
2000000.09,360,0.596,0.404,697.0443041,92.91718918,1.652761107,0.260937361,20
2000000.09,360,0.692,0.308,763.9898091,67.82538554,1.400328167,0.109916463,20
2000000.09,360,0.788,0.212,824.2484529,44.81439451,1.705636676,0.224492765,20
2000000.09,360,0.884,0.116,877.5119029,23.51733168,1.707084195,0.055136403,20
2000000.09,360,0.98,0.02,925.9330879,3.916273651,2.692346565,0.041896367,20
2000000.09,380,0.02,0.98,30.9627885,270.342735,0.236843647,0.691792499,20
2000000.09,380,0.116,0.884,157.2141288,225.7320613,0.436083365,0.401813215,20
2000000.09,380,0.212,0.788,262.7036758,190.3888813,0.431160429,0.712965272,20
2000000.09,380,0.308,0.692,355.950189,159.450548,0.844253634,0.395118219,20
2000000.09,380,0.404,0.596,439.9068671,131.5428815,1.625473159,0.290667583,20
2000000.09,380,0.5,0.5,515.8546851,105.9764452,1.52136087,0.440606353,20
2000000.09,380,0.596,0.404,584.4917595,82.42227957,0.582465353,0.165676833,20
2000000.09,380,0.692,0.308,646.5689794,60.59747191,2.268912974,0.282221147,20
2000000.09,380,0.788,0.212,704.7645841,40.32192221,1.474039931,0.074736043,20
2000000.09,380,0.884,0.116,757.2237484,21.35389822,0.138259527,0.116979197,20
2000000.09,380,0.98,0.02,806.1357314,3.575555696,2.314363235,0.03102681,20
2000000.09,400,0.02,0.98,24.27397379,227.4309754,0.245180069,0.796260863,20
2000000.09,400,0.116,0.884,125.7594299,192.4166336,0.565388306,0.794183476,20
2000000.09,400,0.212,0.788,213.0178768,163.5894702,0.963791867,0.743281175,20
2000000.09,400,0.308,0.692,290.6907456,137.7001008,1.079911502,0.37457611,20
2000000.09,400,0.404,0.596,362.3994517,114.4003264,1.190732719,0.391021757,20
2000000.09,400,0.5,0.5,428.1778294,92.90944835,1.433366726,0.462924226,20
2000000.09,400,0.596,0.404,488.8289434,72.8284066,0.812739782,0.171572891,20
2000000.09,400,0.692,0.308,545.4205349,53.83520326,1.501790754,0.220392058,20
2000000.09,400,0.788,0.212,598.5975953,36.05805563,2.339341059,0.146177027,20
2000000.09,400,0.884,0.116,647.3573927,19.24087543,1.084989838,0.131019412,20
2000000.09,400,0.98,0.02,693.8178549,3.228776685,1.067884074,0.016730201,20
3000000.085,200,0.02,0.98,279.7479234,1333.747319,10.37376418,7.79848539,30
3000000.085,200,0.116,0.884,507.3049134,1167.74463,1.055354028,4.718134313,30
3000000.085,200,0.212,0.788,718.7021449,1012.422129,5.956756095,5.17556678,30
3000000.085,200,0.308,0.692,881.390615,890.7282044,2.401861683,3.768475462,30
3000000.085,200,0.404,0.596,941.1398209,856.1913354,1.534950796,3.534432727,30
3000000.085,200,0.5,0.5,1076.182737,753.7066995,3.541757963,3.307428529,30
3000000.085,200,0.596,0.404,1206.989607,651.2981384,5.270395416,3.756181345,30
3000000.085,200,0.692,0.308,1348.093684,540.8098256,2.668528256,4.389630305,30
3000000.085,200,0.788,0.212,1501.547371,410.1217089,3.714565952,6.102299725,30
3000000.085,200,0.884,0.116,1685.834886,254.8415141,5.591615239,3.791333181,30
3000000.085,200,0.98,0.02,1897.067559,54.33650457,8.456045961,1.282468522,30
3000000.085,220,0.02,0.98,231.7966444,1268.704893,4.261755239,2.212695191,30
3000000.085,220,0.116,0.884,760.393084,897.4752512,4.63114721,5.389619947,30
3000000.085,220,0.212,0.788,1025.031463,709.2476214,4.858582799,6.289217717,30
3000000.085,220,0.308,0.692,1014.920628,700.3185424,1.733337339,3.008179335,30
3000000.085,220,0.404,0.596,1130.159525,605.8515931,5.553094495,5.445167546,30
3000000.085,220,0.5,0.5,1247.380307,513.1741273,4.002406415,6.179331222,30
3000000.085,220,0.596,0.404,1356.87731,423.1312123,7.440773942,4.627507135,30
3000000.085,220,0.692,0.308,1320.780013,479.6517233,5.937042961,5.601330283,30
3000000.085,220,0.788,0.212,1460.945417,355.2245739,10.01601568,4.979636237,30
3000000.085,220,0.884,0.116,1618.572637,215.4875079,6.899228525,3.343698043,30
3000000.085,220,0.98,0.02,1799.670223,43.45659666,16.33461965,0.860187374,30
3000000.085,240,0.02,0.98,188.5812443,1160.388516,1.655432881,3.298269571,30
3000000.085,240,0.116,0.884,679.0798612,817.2539143,3.890687036,3.077075321,30
3000000.085,240,0.212,0.788,933.164008,637.525271,1.016345857,2.431198047,30
3000000.085,240,0.308,0.692,1104.959468,512.6442178,2.465611577,6.193627222,30
3000000.085,240,0.404,0.596,1237.900138,414.2045404,2.887377559,1.165055798,30
3000000.085,240,0.5,0.5,1346.580239,332.282679,6.608128006,1.310358659,30
3000000.085,240,0.596,0.404,1372.619202,291.5564497,4.859708757,4.096426735,30
3000000.085,240,0.692,0.308,1451.855358,224.0992646,9.822585081,1.963625545,30
3000000.085,240,0.788,0.212,1531.792806,154.7586323,8.357700727,1.280774269,30
3000000.085,240,0.884,0.116,1606.18922,87.23053292,6.53087319,0.995994696,30
3000000.085,240,0.98,0.02,1690.646084,16.38329515,12.3485376,0.091625788,30
3000000.085,260,0.02,0.98,154.9984157,1022.525616,3.143184798,4.727605645,30
3000000.085,260,0.116,0.884,602.5509487,722.4269209,2.150146093,2.520667584,30
3000000.085,260,0.212,0.788,845.4398605,552.8581493,2.733914574,2.975318379,30
3000000.085,260,0.308,0.692,1009.400677,436.2836527,2.261304092,2.23086568,30
3000000.085,260,0.404,0.596,1132.117399,346.6394686,1.657635599,2.371530019,30
3000000.085,260,0.5,0.5,1229.98049,274.1210937,2.770441653,2.902124591,30
3000000.085,260,0.596,0.404,1313.759505,212.0964681,2.988878678,1.329687594,30
3000000.085,260,0.692,0.308,1385.090989,155.9872604,7.071810579,1.012284521,30
3000000.085,260,0.788,0.212,1448.641526,104.3998778,4.953948387,1.900381354,30
3000000.085,260,0.884,0.116,1507.863657,56.18457261,3.399161984,0.615087288,30
3000000.085,260,0.98,0.02,1561.921164,9.629910279,6.641840594,0.191468382,30
3000000.085,280,0.02,0.98,126.3995917,875.5138619,0.474975183,2.919366296,30
3000000.085,280,0.116,0.884,524.9113443,630.2529385,1.127913716,1.627887941,30
3000000.085,280,0.212,0.788,758.2070809,480.3211237,2.065987157,3.444970671,30
3000000.085,280,0.308,0.692,915.9938661,377.1770101,1.700684571,2.269590658,30
3000000.085,280,0.404,0.596,1033.875757,296.6437887,1.223931351,1.165381164,30
3000000.085,280,0.5,0.5,1128.573066,231.5962199,1.510377385,2.463807833,30
3000000.085,280,0.596,0.404,1205.919207,175.4000274,1.321121096,1.755456662,30
3000000.085,280,0.692,0.308,1271.187441,126.7040458,2.150853245,0.298663665,30
3000000.085,280,0.788,0.212,1329.955621,84.06323266,2.376468786,0.906041272,30
3000000.085,280,0.884,0.116,1379.102055,44.0002561,2.948769937,0.526699716,30
3000000.085,280,0.98,0.02,1424.66476,7.336493132,3.565211975,0.07597221,30
3000000.085,300,0.02,0.98,100.9029506,739.3264622,0.234456963,2.244056069,30
3000000.085,300,0.116,0.884,445.4904436,549.2030206,1.856788713,1.489944995,30
3000000.085,300,0.212,0.788,665.3733058,425.2609463,1.092541751,1.810409432,30
3000000.085,300,0.308,0.692,820.8369064,332.7878247,1.896573027,1.933254687,30
3000000.085,300,0.404,0.596,939.0551573,260.782371,1.905396839,1.397687763,30
3000000.085,300,0.5,0.5,1033.124705,202.1832987,1.969216441,0.841434078,30
3000000.085,300,0.596,0.404,1108.910569,152.8849347,1.507335025,1.063838537,30
3000000.085,300,0.692,0.308,1174.081914,109.6547617,1.290310945,0.345110234,30
3000000.085,300,0.788,0.212,1231.772992,71.85481046,3.008892425,0.308809564,30
3000000.085,300,0.884,0.116,1279.25507,37.48664662,1.43235906,0.243647478,30
3000000.085,300,0.98,0.02,1325.367532,6.213846952,3.038489308,0.089408796,30
3000000.085,320,0.02,0.98,79.59989314,617.0120413,0.677956962,1.203023054,30
3000000.085,320,0.116,0.884,368.5583707,475.718877,1.741135656,1.816262245,30
3000000.085,320,0.212,0.788,570.8885242,375.3067413,0.507459797,1.060150618,30
3000000.085,320,0.308,0.692,720.1564957,297.3092061,1.988192177,0.892174809,30
3000000.085,320,0.404,0.596,838.0737126,234.1805851,1.330459313,1.729103973,30
3000000.085,320,0.5,0.5,930.8215323,182.0879528,1.024708076,1.420596868,30
3000000.085,320,0.596,0.404,1010.406937,137.6078689,2.200672154,0.678717926,30
3000000.085,320,0.692,0.308,1077.578509,98.83833906,1.858457988,0.429214009,30
3000000.085,320,0.788,0.212,1135.298564,64.61733767,1.842352291,0.396005439,30
3000000.085,320,0.884,0.116,1185.955025,33.64090635,0.663827145,0.201611459,30
3000000.085,320,0.98,0.02,1231.201258,5.558923834,1.690534936,0.058420114,30
3000000.085,340,0.02,0.98,62.15248525,512.7705302,0.248205693,1.124042311,30
3000000.085,340,0.116,0.884,299.9080828,408.6601804,1.158065256,1.757925717,30
3000000.085,340,0.212,0.788,478.1189714,329.4514729,0.846630793,0.603294432,30
3000000.085,340,0.308,0.692,618.4901751,264.8623105,2.005008133,0.926911308,30
3000000.085,340,0.404,0.596,732.26498,211.7829729,0.683813882,0.363596459,30
3000000.085,340,0.5,0.5,827.1063628,165.4912739,2.544205305,0.601233983,30
3000000.085,340,0.596,0.404,906.7992386,125.6531971,1.660798981,0.592349124,30
3000000.085,340,0.692,0.308,976.2176718,90.50435191,1.563933825,0.239245773,30
3000000.085,340,0.788,0.212,1035.869228,59.2201055,1.765788417,0.129560962,30
3000000.085,340,0.884,0.116,1087.55908,30.95885426,1.691377245,0.112149427,30
3000000.085,340,0.98,0.02,1135.812859,5.136156493,1.960633209,0.044065975,30
3000000.085,360,0.02,0.98,48.61406924,429.0403093,0.409459997,0.779929541,30
3000000.085,360,0.116,0.884,242.4642084,349.685184,0.767259769,1.222611609,30
3000000.085,360,0.212,0.788,396.0923565,287.7992181,0.994543788,1.206588706,30
3000000.085,360,0.308,0.692,522.6416105,234.9029418,1.314287382,0.936809014,30
3000000.085,360,0.404,0.596,629.7629815,189.6239067,1.282178844,0.823800742,30
3000000.085,360,0.5,0.5,721.0572371,149.9270526,0.625690972,0.252265094,30
3000000.085,360,0.596,0.404,799.8243013,114.6978897,0.753407434,0.765700078,30
3000000.085,360,0.692,0.308,868.8355857,83.24590787,1.937968735,0.366240916,30
3000000.085,360,0.788,0.212,929.9792883,54.75781726,2.581652521,0.114915854,30
3000000.085,360,0.884,0.116,984.1286655,28.6844342,2.34687289,0.166294729,30
3000000.085,360,0.98,0.02,1033.135368,4.747486923,1.410587538,0.047551765,30
3000000.085,380,0.02,0.98,38.54306531,361.4767095,0.160172827,1.327923799,30
3000000.085,380,0.116,0.884,196.2601202,300.1079768,0.974609414,0.900647713,30
3000000.085,380,0.212,0.788,326.1616365,250.3604712,0.983166535,0.940416528,30
3000000.085,380,0.308,0.692,437.4826687,207.2457874,0.965811781,0.743091166,30
3000000.085,380,0.404,0.596,534.2997242,169.2935304,0.939516363,0.478780506,30
3000000.085,380,0.5,0.5,619.5778044,135.0977949,0.94626652,0.514147232,30
3000000.085,380,0.596,0.404,695.4167672,104.1982698,1.029363485,0.1584416,30
3000000.085,380,0.692,0.308,763.4730726,76.0424809,2.486442145,0.223197291,30
3000000.085,380,0.788,0.212,823.7587402,50.22987912,1.685122865,0.125802222,30
3000000.085,380,0.884,0.116,878.8824147,26.43604204,2.015570141,0.03823394,30
3000000.085,380,0.98,0.02,928.5545389,4.409643641,2.502875043,0.018574486,30
3000000.085,400,0.02,0.98,30.93405529,308.0644467,0.249455933,1.053515825,30
3000000.085,400,0.116,0.884,159.9580012,259.4880584,0.677034739,0.787524214,30
3000000.085,400,0.212,0.788,269.4534299,218.5660743,1.742261929,0.653946831,30
3000000.085,400,0.308,0.692,366.0422205,182.6062597,1.173846159,0.382767666,30
3000000.085,400,0.404,0.596,452.4942925,150.2702469,1.076464793,0.774874228,30
3000000.085,400,0.5,0.5,529.7235737,121.0414432,1.654062083,0.527231072,30
3000000.085,400,0.596,0.404,598.5917347,94.10839457,2.749463627,0.361586159,30
3000000.085,400,0.692,0.308,663.6275258,69.04282665,2.287928072,0.205842848,30
3000000.085,400,0.788,0.212,721.1515222,45.99926176,1.790475516,0.102084295,30
3000000.085,400,0.884,0.116,774.9099215,24.35083084,1.282485187,0.089765888,30
3000000.085,400,0.98,0.02,824.5404518,4.061080947,2.423557035,0.021343744,30
4000000.08,200,0.02,0.98,115.0533108,1465.694975,5.916395735,6.882968175,40
4000000.08,200,0.116,0.884,438.037689,1232.883894,8.956902625,6.756856285,40
4000000.08,200,0.212,0.788,638.7499646,1085.838493,3.835985679,2.94613745,40
4000000.08,200,0.308,0.692,797.3619546,967.1345911,6.47194835,6.648301891,40
4000000.08,200,0.404,0.596,938.0990115,859.5504421,8.631980405,5.219660401,40
4000000.08,200,0.5,0.5,1073.260198,758.3590797,4.167635773,4.960689321,40
4000000.08,200,0.596,0.404,1206.721078,653.4001474,6.748204794,6.257857634,40
4000000.08,200,0.692,0.308,1348.064082,540.3159014,2.618118364,7.279298694,40
4000000.08,200,0.788,0.212,1502.119294,412.1647525,5.870959936,1.949271973,40
4000000.08,200,0.884,0.116,1683.013523,255.9002074,7.306129911,3.247852843,40
4000000.08,200,0.98,0.02,1909.467744,55.46616426,9.053785954,0.914008448,40
4000000.08,220,0.02,0.98,210.3983522,1311.926407,3.885772674,3.79697876,40
4000000.08,220,0.116,0.884,718.105829,951.4850128,5.101508872,3.457862797,40
4000000.08,220,0.212,0.788,974.1371866,768.6606936,3.416930144,4.087187745,40
4000000.08,220,0.308,0.692,918.6499923,791.6991499,4.961389018,4.589698526,40
4000000.08,220,0.404,0.596,939.3024691,795.6917928,3.472410732,2.563813783,40
4000000.08,220,0.5,0.5,1064.669917,693.6369897,2.965078462,3.427379807,40
4000000.08,220,0.596,0.404,1193.356336,592.4349945,2.606193766,5.651956018,40
4000000.08,220,0.692,0.308,1319.546004,482.7353463,2.770776457,0.696378252,40
4000000.08,220,0.788,0.212,1464.242465,360.0141419,7.039018032,3.023181177,40
4000000.08,220,0.884,0.116,1619.568477,216.9439451,4.233408535,1.49346423,40
4000000.08,220,0.98,0.02,1801.417984,44.04961042,10.61208707,0.942168323,40
4000000.08,240,0.02,0.98,177.2137458,1215.398664,2.392252064,1.341287008,40
4000000.08,240,0.116,0.884,656.0379154,878.9330943,4.029128293,4.890035891,40
4000000.08,240,0.212,0.788,908.5483287,694.6178591,2.563496097,4.154247044,40
4000000.08,240,0.308,0.692,1083.862183,567.0610747,3.632786281,4.020390881,40
4000000.08,240,0.404,0.596,1219.540729,465.3362181,3.829280627,2.207892043,40
4000000.08,240,0.5,0.5,1234.506228,429.7468553,3.176555245,2.186572317,40
4000000.08,240,0.596,0.404,1314.667572,358.8452585,4.638797012,1.526025755,40
4000000.08,240,0.692,0.308,1294.382576,407.1683986,7.359367403,1.915552539,40
4000000.08,240,0.788,0.212,1411.358299,298.8669841,3.756581309,2.399739255,40
4000000.08,240,0.884,0.116,1538.163656,176.6056234,4.157692686,1.175935655,40
4000000.08,240,0.98,0.02,1675.52083,33.97393542,13.91109225,0.541062498,40
4000000.08,260,0.02,0.98,149.8470041,1090.437155,1.72865911,2.845577722,40
4000000.08,260,0.116,0.884,589.0072147,786.0345905,2.630708202,4.203887463,40
4000000.08,260,0.212,0.788,833.0027215,611.7774706,3.395041562,1.57370576,40
4000000.08,260,0.308,0.692,1001.676979,489.1859728,1.975267116,3.36687493,40
4000000.08,260,0.404,0.596,1128.179755,394.4184643,2.334914491,3.52927059,40
4000000.08,260,0.5,0.5,1232.849714,315.5382141,2.413102779,1.291974911,40
4000000.08,260,0.596,0.404,1319.949273,245.7879063,4.048943129,3.132886028,40
4000000.08,260,0.692,0.308,1399.235027,184.4551417,5.002068915,2.177637442,40
4000000.08,260,0.788,0.212,1440.569962,131.9096446,4.0373176,1.183246498,40
4000000.08,260,0.884,0.116,1506.586834,74.35723015,5.500468391,0.770415393,40
4000000.08,260,0.98,0.02,1560.109914,24.72834807,8.415369801,0.352636396,40
4000000.08,280,0.02,0.98,125.8002099,956.1205261,1.713168461,3.622500741,40
4000000.08,280,0.116,0.884,522.5462402,697.5408122,3.246302255,2.737801402,40
4000000.08,280,0.212,0.788,757.6621809,536.739324,2.38963066,1.819760217,40
4000000.08,280,0.308,0.692,919.5577067,425.6682839,1.720256357,2.27039007,40
4000000.08,280,0.404,0.596,1041.565675,336.0690382,0.848967899,2.214466602,40
4000000.08,280,0.5,0.5,1139.971794,264.7718276,2.484132688,1.631051052,40
4000000.08,280,0.596,0.404,1220.820971,202.8054575,1.208113652,1.0762441,40
4000000.08,280,0.692,0.308,1292.144805,147.8832297,2.17677578,0.936717981,40
4000000.08,280,0.788,0.212,1355.203024,98.72269411,1.329439038,0.787589503,40
4000000.08,280,0.884,0.116,1411.332008,52.83324137,2.891149779,0.319775402,40
4000000.08,280,0.98,0.02,1462.345015,8.949305599,3.708044928,0.098870456,40
4000000.08,300,0.02,0.98,103.9189338,826.688624,0.834501381,2.217237208,40
4000000.08,300,0.116,0.884,456.1119096,614.5742671,1.570211544,2.224025915,40
4000000.08,300,0.212,0.788,678.5117088,476.1272363,2.805915098,1.052370227,40
4000000.08,300,0.308,0.692,836.12737,375.1351788,1.744297265,1.420835303,40
4000000.08,300,0.404,0.596,956.5840438,295.7324655,1.956170237,1.264221417,40
4000000.08,300,0.5,0.5,1052.581457,230.3042624,0.839556831,0.703267543,40
4000000.08,300,0.596,0.404,1132.729126,174.8286083,1.678569995,0.615957563,40
4000000.08,300,0.692,0.308,1200.400884,126.4787476,1.057158657,0.991692365,40
4000000.08,300,0.788,0.212,1260.727603,83.34532651,1.722089196,0.341058434,40
4000000.08,300,0.884,0.116,1313.367333,43.80534984,2.764768943,0.366348756,40
4000000.08,300,0.98,0.02,1362.285665,7.36669451,2.761566024,0.07958329,40
4000000.08,320,0.02,0.98,84.45141031,706.967781,0.704005499,0.63114942,40
4000000.08,320,0.116,0.884,389.5770264,540.5889607,1.132726006,1.468201355,40
4000000.08,320,0.212,0.788,596.742092,424.8532796,0.641858234,0.924781345,40
4000000.08,320,0.308,0.692,750.1962671,336.4127694,1.35936767,0.726266499,40
4000000.08,320,0.404,0.596,869.4287271,265.6397709,1.151624439,0.990958635,40
4000000.08,320,0.5,0.5,965.4386208,206.8005248,2.869812715,0.966369034,40
4000000.08,320,0.596,0.404,1044.369049,156.9467083,1.252526729,1.10845929,40
4000000.08,320,0.692,0.308,1114.3676,112.945188,2.138314157,0.293821671,40
4000000.08,320,0.788,0.212,1173.358591,73.94322536,2.434767644,0.503414394,40
4000000.08,320,0.884,0.116,1225.818787,38.74945906,0.929550984,0.236017281,40
4000000.08,320,0.98,0.02,1273.324253,6.446366392,2.729021773,0.049272523,40
4000000.08,340,0.02,0.98,68.00719574,600.6708965,0.538139368,2.491684894,40
4000000.08,340,0.116,0.884,326.3499624,473.1383043,1.454938028,1.679514312,40
4000000.08,340,0.212,0.788,514.5526012,378.3350702,1.295725585,1.727437713,40
4000000.08,340,0.308,0.692,660.5774643,303.33613,1.861596763,0.782106028,40
4000000.08,340,0.404,0.596,777.0877577,241.2349274,1.457146829,1.184802699,40
4000000.08,340,0.5,0.5,872.6905027,188.6402665,1.051985918,0.786694797,40
4000000.08,340,0.596,0.404,954.065723,143.2213249,1.140887718,0.566485446,40
4000000.08,340,0.692,0.308,1023.140443,103.5041056,1.090230451,0.375167176,40
4000000.08,340,0.788,0.212,1084.027853,67.66114823,2.687670513,0.099447497,40
4000000.08,340,0.884,0.116,1138.035138,35.48984025,2.537146375,0.190885725,40
4000000.08,340,0.98,0.02,1186.765388,5.858894173,2.478523055,0.070151917,40
4000000.08,360,0.02,0.98,54.78088372,511.4301709,0.315990747,1.426513173,40
4000000.08,360,0.116,0.884,271.1062543,412.8363348,0.499007148,0.640820028,40
4000000.08,360,0.212,0.788,438.1246484,336.3333002,1.404623623,1.538322893,40
4000000.08,360,0.308,0.692,572.2027904,273.2123854,1.17467343,1.278419117,40
4000000.08,360,0.404,0.596,684.7244313,218.9263781,1.39492564,0.810056052,40
4000000.08,360,0.5,0.5,778.6153389,172.5696872,1.745630254,0.372887831,40
4000000.08,360,0.596,0.404,859.3003381,131.3997366,1.77012512,0.415354723,40
4000000.08,360,0.692,0.308,929.4616022,95.31653628,2.744145665,0.354471572,40
4000000.08,360,0.788,0.212,991.4948948,62.49685112,1.429510288,0.14567116,40
4000000.08,360,0.884,0.116,1046.661031,32.8154251,1.525721691,0.20764301,40
4000000.08,360,0.98,0.02,1096.442092,5.464111595,1.437225205,0.046197348,40
4000000.08,380,0.02,0.98,44.1093584,437.3771019,0.183509043,1.501531805,40
4000000.08,380,0.116,0.884,224.2231778,360.1026853,0.489651413,0.200350804,40
4000000.08,380,0.212,0.788,369.5026325,297.536842,0.592869398,0.469545218,40
4000000.08,380,0.308,0.692,490.8078449,244.5241068,1.226320108,0.795468969,40
4000000.08,380,0.404,0.596,595.6430127,198.0634255,1.67023715,0.525968853,40
